CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14715.0,24,4,867.38,3,Low Value Buyers
14716.0,42,2,329.68,3,Low Value Buyers
14719.0,1,5,1602.13,3,Low Value Buyers
14720.0,5,3,663.81,3,Low Value Buyers
14722.0,146,1,187.92000000000002,1,New Customers
14723.0,9,6,1158.3,3,Low Value Buyers
14725.0,24,1,718.08,3,Low Value Buyers
14727.0,273,1,268.58,1,New Customers
14729.0,373,1,313.49,1,New Customers
14730.0,0,8,2005.06,3,Low Value Buyers
14731.0,46,3,380.02,3,Low Value Buyers
14732.0,7,8,2702.4900000000002,3,Low Value Buyers
14733.0,15,12,9585.91,0,Loyal / High Spenders
14735.0,3,32,6065.69,0,Loyal / High Spenders
14737.0,3,3,1164.55,3,Low Value Buyers
14738.0,42,7,1314.45,3,Low Value Buyers
14739.0,3,7,3902.28,3,Low Value Buyers
14740.0,196,3,1448.21,1,New Customers
14741.0,11,6,1400.34,3,Low Value Buyers
14744.0,15,7,1099.98,3,Low Value Buyers
14745.0,112,5,1220.26,3,Low Value Buyers
14747.0,248,1,328.2,1,New Customers
14748.0,28,5,1415.75,3,Low Value Buyers
14752.0,43,1,389.64,3,Low Value Buyers
14753.0,86,1,563.15,3,Low Value Buyers
14754.0,44,2,638.05,3,Low Value Buyers
14755.0,9,11,5010.28,3,Low Value Buyers
14756.0,14,1,738.96,3,Low Value Buyers
14757.0,74,1,420.5,3,Low Value Buyers
14758.0,144,4,1484.06,3,Low Value Buyers
14759.0,4,3,1625.97,3,Low Value Buyers
14760.0,296,1,89.2,1,New Customers
14761.0,58,2,255.9,3,Low Value Buyers
14762.0,263,1,300.52,1,New Customers
14764.0,46,1,278.3,3,Low Value Buyers
14765.0,28,3,254.11,3,Low Value Buyers
14766.0,7,6,2473.37,3,Low Value Buyers
14768.0,16,2,192.60000000000002,3,Low Value Buyers
14769.0,2,8,10674.75,3,Low Value Buyers
14770.0,231,2,876.42,1,New Customers
14772.0,111,1,139.26,3,Low Value Buyers
14775.0,57,3,1011.9,3,Low Value Buyers
14776.0,50,11,2538.3,3,Low Value Buyers
14778.0,126,2,730.86,3,Low Value Buyers
14779.0,280,3,386.15,1,New Customers
14780.0,54,2,447.68,3,Low Value Buyers
14782.0,319,1,200.10000000000002,1,New Customers
14784.0,25,2,289.99,3,Low Value Buyers
14785.0,9,2,77.4,3,Low Value Buyers
14788.0,6,2,679.4399999999999,3,Low Value Buyers
14789.0,28,1,197.64,3,Low Value Buyers
14790.0,16,4,745.06,3,Low Value Buyers
14792.0,63,1,6.2,3,Low Value Buyers
14793.0,20,1,228.99,3,Low Value Buyers
14794.0,2,7,1319.91,3,Low Value Buyers
14795.0,165,1,131.45000000000002,1,New Customers
14796.0,0,17,8022.49,0,Loyal / High Spenders
14798.0,52,3,173.74,3,Low Value Buyers
14799.0,50,1,157.7,3,Low Value Buyers
14800.0,47,12,4339.74,3,Low Value Buyers
14801.0,60,1,193.14,3,Low Value Buyers
14803.0,161,3,845.55,1,New Customers
14804.0,8,1,353.27,3,Low Value Buyers
14805.0,14,4,554.65,3,Low Value Buyers
14806.0,74,1,193.39000000000001,3,Low Value Buyers
14808.0,39,8,2741.17,3,Low Value Buyers
14810.0,40,11,2087.88,3,Low Value Buyers
14813.0,369,2,155.43,1,New Customers
14815.0,36,2,778.5,3,Low Value Buyers
14816.0,196,1,271.85,1,New Customers
14817.0,199,2,1110.34,1,New Customers
14818.0,73,3,657.8,3,Low Value Buyers
14819.0,63,2,272.07,3,Low Value Buyers
14820.0,20,4,507.29,3,Low Value Buyers
14821.0,366,1,48.800000000000004,1,New Customers
14823.0,179,3,321.43,1,New Customers
14824.0,9,4,1127.71,3,Low Value Buyers
14825.0,3,12,2226.91,3,Low Value Buyers
14828.0,196,3,2139.76,1,New Customers
14829.0,28,4,697.55,3,Low Value Buyers
14830.0,52,1,197.13,3,Low Value Buyers
14834.0,17,6,1720.3,3,Low Value Buyers
14836.0,9,3,102.44999999999999,3,Low Value Buyers
14837.0,89,4,1649.5,3,Low Value Buyers
14840.0,267,1,62.85,1,New Customers
14841.0,52,6,3295.76,3,Low Value Buyers
14842.0,43,4,2824.69,3,Low Value Buyers
14844.0,63,4,3189.81,3,Low Value Buyers
14847.0,148,1,309.4,1,New Customers
14849.0,21,25,7930.54,0,Loyal / High Spenders
14850.0,311,1,325.75,1,New Customers
14851.0,22,2,511.35,3,Low Value Buyers
14852.0,57,6,2836.69,3,Low Value Buyers
14853.0,23,2,475.8,3,Low Value Buyers
14854.0,77,7,2759.83,3,Low Value Buyers
14855.0,118,2,645.65,3,Low Value Buyers
14856.0,35,3,1311.3799999999999,3,Low Value Buyers
14857.0,59,2,1173.12,3,Low Value Buyers
14859.0,12,4,1353.74,3,Low Value Buyers
14860.0,18,1,170.32,3,Low Value Buyers
14861.0,51,1,125.79,3,Low Value Buyers
14862.0,25,2,841.1999999999999,3,Low Value Buyers
14863.0,28,1,266.76,3,Low Value Buyers
14865.0,6,2,52.2,3,Low Value Buyers
14866.0,10,12,14389.9,0,Loyal / High Spenders
14867.0,185,3,710.28,1,New Customers
14868.0,2,8,2953.59,3,Low Value Buyers
14869.0,8,2,725.7,3,Low Value Buyers
14870.0,261,1,327.25,1,New Customers
14871.0,2,4,522.38,3,Low Value Buyers
14873.0,209,1,519.68,1,New Customers
14875.0,107,2,1465.3200000000002,3,Low Value Buyers
14878.0,12,9,1485.54,3,Low Value Buyers
14880.0,76,3,706.19,3,Low Value Buyers
14881.0,19,1,255.4,3,Low Value Buyers
14882.0,26,2,589.7,3,Low Value Buyers
14883.0,18,6,761.59,3,Low Value Buyers
14885.0,131,1,765.3199999999999,3,Low Value Buyers
14886.0,252,1,364.8,1,New Customers
14887.0,78,1,1862.0,3,Low Value Buyers
14888.0,206,1,369.2,1,New Customers
14889.0,335,1,135.9,1,New Customers
14890.0,253,1,125.65,1,New Customers
14891.0,147,2,554.38,1,New Customers
14893.0,9,2,1237.8500000000001,3,Low Value Buyers
14894.0,84,1,655.75,3,Low Value Buyers
14895.0,7,20,11138.710000000001,0,Loyal / High Spenders
14896.0,204,2,468.77000000000004,1,New Customers
14897.0,7,4,1366.38,3,Low Value Buyers
14898.0,22,6,1303.52,3,Low Value Buyers
14901.0,10,9,1421.29,3,Low Value Buyers
14902.0,25,1,332.66,3,Low Value Buyers
14903.0,20,5,2810.63,3,Low Value Buyers
14904.0,1,2,1025.44,3,Low Value Buyers
14905.0,157,2,616.15,1,New Customers
14907.0,2,7,3501.1,3,Low Value Buyers
14908.0,73,1,277.8,3,Low Value Buyers
14910.0,2,4,434.35,3,Low Value Buyers
14911.0,0,201,143825.06,2,At Risk / Inactive
14912.0,16,2,867.85,3,Low Value Buyers
14913.0,35,4,1227.43,3,Low Value Buyers
14915.0,90,2,307.48,3,Low Value Buyers
14916.0,70,4,1268.98,3,Low Value Buyers
14918.0,115,2,1610.15,3,Low Value Buyers
14920.0,212,2,977.77,1,New Customers
14921.0,29,2,1316.07,3,Low Value Buyers
14923.0,50,1,749.1,3,Low Value Buyers
14924.0,245,1,310.05,1,New Customers
14929.0,31,1,223.88,3,Low Value Buyers
14930.0,108,3,2372.86,3,Low Value Buyers
14931.0,4,5,1257.68,3,Low Value Buyers
14932.0,365,1,363.53,1,New Customers
14934.0,81,2,1890.94,3,Low Value Buyers
14935.0,296,1,1784.71,1,New Customers
14936.0,33,8,8137.02,3,Low Value Buyers
14937.0,56,3,1621.88,3,Low Value Buyers
14944.0,29,12,5900.25,3,Low Value Buyers
14946.0,13,1,100.9,3,Low Value Buyers
14947.0,71,2,290.82,3,Low Value Buyers
14948.0,22,6,1101.97,3,Low Value Buyers
14950.0,18,1,371.2,3,Low Value Buyers
14951.0,78,1,311.69,3,Low Value Buyers
14952.0,59,11,8099.49,3,Low Value Buyers
14953.0,24,1,289.82,3,Low Value Buyers
14954.0,11,1,336.17,3,Low Value Buyers
14957.0,252,1,58.49,1,New Customers
14958.0,146,3,499.68,1,New Customers
14959.0,63,4,695.42,3,Low Value Buyers
14960.0,7,2,221.27,3,Low Value Buyers
14961.0,10,9,7044.68,3,Low Value Buyers
14962.0,270,1,126.7,1,New Customers
14963.0,9,5,1487.8,3,Low Value Buyers
14964.0,246,1,206.21,1,New Customers
14965.0,95,2,599.0,3,Low Value Buyers
14966.0,14,1,191.32,3,Low Value Buyers
14967.0,49,1,463.8,3,Low Value Buyers
14968.0,29,1,147.59,3,Low Value Buyers
14970.0,67,4,1592.06,3,Low Value Buyers
14971.0,34,3,1116.57,3,Low Value Buyers
14972.0,127,1,114.77,3,Low Value Buyers
14973.0,106,3,1314.45,3,Low Value Buyers
14974.0,36,1,114.39,3,Low Value Buyers
14975.0,56,1,279.94,3,Low Value Buyers
14976.0,56,7,790.86,3,Low Value Buyers
14978.0,71,5,1931.42,3,Low Value Buyers
14981.0,245,1,102.12,1,New Customers
14984.0,18,2,213.27,3,Low Value Buyers
14985.0,197,2,296.75,1,New Customers
14987.0,15,2,326.4,3,Low Value Buyers
14988.0,211,1,334.54,1,New Customers
14995.0,38,2,233.23000000000002,3,Low Value Buyers
14997.0,45,3,546.1999999999999,3,Low Value Buyers
14998.0,169,2,429.87,1,New Customers
15000.0,47,1,490.52,3,Low Value Buyers
15002.0,115,4,1641.76,3,Low Value Buyers
15004.0,146,1,1246.32,1,New Customers
15005.0,15,28,6316.57,0,Loyal / High Spenders
15006.0,50,1,502.09,3,Low Value Buyers
15007.0,158,1,156.91,1,New Customers
15009.0,11,3,1261.78,3,Low Value Buyers
15010.0,35,1,308.94,3,Low Value Buyers
15012.0,53,2,423.04,3,Low Value Buyers
15014.0,42,2,260.17,3,Low Value Buyers
15016.0,172,1,170.04,1,New Customers
15017.0,33,1,125.58,3,Low Value Buyers
15018.0,38,3,496.21000000000004,3,Low Value Buyers
15019.0,266,1,266.0,1,New Customers
15021.0,8,9,1914.82,3,Low Value Buyers
15022.0,11,4,905.04,3,Low Value Buyers
15023.0,2,11,6802.76,3,Low Value Buyers
15024.0,9,10,1661.33,3,Low Value Buyers
15025.0,32,1,377.01,3,Low Value Buyers
15026.0,79,3,469.0,3,Low Value Buyers
15027.0,30,4,1066.1499999999999,3,Low Value Buyers
15028.0,7,4,627.13,3,Low Value Buyers
15030.0,71,2,518.28,3,Low Value Buyers
15031.0,3,4,668.14,3,Low Value Buyers
15032.0,255,3,4959.1,1,New Customers
15033.0,4,10,2586.67,3,Low Value Buyers
15034.0,15,8,4308.61,3,Low Value Buyers
15035.0,89,1,252.73000000000002,3,Low Value Buyers
15036.0,71,3,465.55,3,Low Value Buyers
15038.0,58,6,705.49,3,Low Value Buyers
15039.0,9,47,19914.44,0,Loyal / High Spenders
15041.0,169,1,180.35,1,New Customers
15042.0,198,1,135.93,1,New Customers
15043.0,30,1,537.0,3,Low Value Buyers
15044.0,18,17,7700.2300000000005,0,Loyal / High Spenders
15045.0,151,2,735.66,1,New Customers
15046.0,8,15,5213.7699999999995,0,Loyal / High Spenders
15047.0,269,1,343.62,1,New Customers
15048.0,64,4,384.05,3,Low Value Buyers
15049.0,273,1,121.17000000000002,1,New Customers
15050.0,24,3,1782.09,3,Low Value Buyers
15051.0,22,3,1391.61,3,Low Value Buyers
15052.0,318,1,215.78,1,New Customers
15053.0,4,3,697.79,3,Low Value Buyers
15054.0,11,2,302.1,3,Low Value Buyers
15057.0,274,2,1489.5,1,New Customers
15058.0,24,11,2124.9900000000002,3,Low Value Buyers
15059.0,40,9,1337.72,3,Low Value Buyers
15060.0,7,4,303.09,3,Low Value Buyers
15061.0,3,48,54534.14,0,Loyal / High Spenders
15062.0,70,4,987.86,3,Low Value Buyers
15063.0,212,1,370.79999999999995,1,New Customers
15065.0,37,4,3158.13,3,Low Value Buyers
15066.0,52,1,893.59,3,Low Value Buyers
15067.0,77,3,1744.76,3,Low Value Buyers
15068.0,45,2,553.36,3,Low Value Buyers
15069.0,178,1,1109.53,1,New Customers
15070.0,372,1,106.2,1,New Customers
15071.0,93,2,982.07,3,Low Value Buyers
15073.0,9,3,1043.41,3,Low Value Buyers
15074.0,104,1,748.87,3,Low Value Buyers
15075.0,77,1,773.03,3,Low Value Buyers
15076.0,172,1,880.85,1,New Customers
15078.0,6,32,9743.11,0,Loyal / High Spenders
15079.0,212,4,895.61,1,New Customers
15081.0,21,5,504.8,3,Low Value Buyers
15083.0,256,1,88.2,1,New Customers
15087.0,281,1,306.94,1,New Customers
15088.0,20,2,1160.07,3,Low Value Buyers
15089.0,9,6,2420.84,3,Low Value Buyers
15090.0,307,1,381.32,1,New Customers
15091.0,67,1,480.71,3,Low Value Buyers
15092.0,214,2,457.81,1,New Customers
15093.0,17,6,4597.02,3,Low Value Buyers
15095.0,103,4,1370.6,3,Low Value Buyers
15096.0,42,1,219.39000000000001,3,Low Value Buyers
15097.0,3,1,248.08,3,Low Value Buyers
15098.0,181,3,39916.5,0,Loyal / High Spenders
15099.0,83,1,410.48,3,Low Value Buyers
15100.0,333,3,876.0,1,New Customers
15101.0,8,2,317.53,3,Low Value Buyers
15103.0,30,2,703.36,3,Low Value Buyers
15104.0,196,2,1027.44,1,New Customers
15105.0,17,7,2298.93,3,Low Value Buyers
15106.0,17,5,1422.52,3,Low Value Buyers
15107.0,310,6,319.5,1,New Customers
15108.0,141,4,1300.25,3,Low Value Buyers
15109.0,245,1,484.95,1,New Customers
15110.0,23,4,996.1,3,Low Value Buyers
15111.0,28,3,1567.48,3,Low Value Buyers
15113.0,9,3,3609.33,3,Low Value Buyers
15114.0,29,10,2760.56,3,Low Value Buyers
15115.0,17,1,340.11,3,Low Value Buyers
15116.0,17,4,1352.75,3,Low Value Buyers
15117.0,14,5,1551.78,3,Low Value Buyers
15118.0,133,1,244.8,3,Low Value Buyers
15119.0,245,1,266.4,1,New Customers
15120.0,133,1,358.82,3,Low Value Buyers
15121.0,49,2,457.72,3,Low Value Buyers
15122.0,113,3,1633.78,3,Low Value Buyers
15123.0,6,2,2199.31,3,Low Value Buyers
15124.0,22,2,184.19,3,Low Value Buyers
15125.0,24,15,11528.48,0,Loyal / High Spenders
15127.0,65,1,406.53,3,Low Value Buyers
15128.0,59,4,1471.0,3,Low Value Buyers
15129.0,49,11,3447.4,3,Low Value Buyers
15130.0,169,1,330.11,1,New Customers
15132.0,17,5,977.9300000000001,3,Low Value Buyers
15133.0,127,3,982.42,3,Low Value Buyers
15134.0,14,8,1387.99,3,Low Value Buyers
15135.0,238,1,139.05,1,New Customers
15136.0,2,4,1286.7,3,Low Value Buyers
15139.0,239,2,178.96,1,New Customers
15140.0,51,7,2354.25,3,Low Value Buyers
15142.0,45,1,498.74,3,Low Value Buyers
15143.0,225,1,259.45,1,New Customers
15144.0,7,17,6580.44,0,Loyal / High Spenders
15145.0,3,4,1194.73,3,Low Value Buyers
15146.0,164,2,1327.16,1,New Customers
15147.0,239,1,623.5,1,New Customers
15148.0,10,1,301.29,3,Low Value Buyers
15149.0,133,1,520.8000000000001,3,Low Value Buyers
15150.0,16,10,5314.47,3,Low Value Buyers
15152.0,9,13,4745.69,3,Low Value Buyers
15153.0,30,1,329.25,3,Low Value Buyers
15154.0,74,1,296.42,3,Low Value Buyers
15156.0,0,3,961.49,3,Low Value Buyers
15157.0,3,3,1936.07,3,Low Value Buyers
15158.0,44,1,401.40000000000003,3,Low Value Buyers
15159.0,1,30,18641.010000000002,0,Loyal / High Spenders
15160.0,356,1,158.16,1,New Customers
15163.0,17,2,304.47,3,Low Value Buyers
15164.0,68,3,843.05,3,Low Value Buyers
15165.0,372,1,487.75,1,New Customers
15167.0,320,1,163.0,1,New Customers
15168.0,25,1,106.56,3,Low Value Buyers
15171.0,330,1,1289.5,1,New Customers
15172.0,8,5,1624.05,3,Low Value Buyers
15174.0,322,1,135.75,1,New Customers
15175.0,71,1,224.14,3,Low Value Buyers
15178.0,259,1,40.5,1,New Customers
15179.0,17,5,2206.95,3,Low Value Buyers
15180.0,366,1,87.5,1,New Customers
15181.0,65,3,689.4799999999999,3,Low Value Buyers
15182.0,153,2,622.85,1,New Customers
15184.0,28,2,406.76,3,Low Value Buyers
15185.0,69,1,310.62,3,Low Value Buyers
15186.0,13,2,411.41,3,Low Value Buyers
15187.0,1,16,4777.18,0,Loyal / High Spenders
15189.0,0,41,16225.39,0,Loyal / High Spenders
15192.0,119,3,1044.32,3,Low Value Buyers
15193.0,60,1,499.32,3,Low Value Buyers
15194.0,2,15,7616.53,0,Loyal / High Spenders
15195.0,2,1,3861.0,3,Low Value Buyers
15197.0,10,3,1079.6100000000001,3,Low Value Buyers
15198.0,91,2,193.64,3,Low Value Buyers
15199.0,58,4,1268.7,3,Low Value Buyers
15201.0,86,5,1236.54,3,Low Value Buyers
15203.0,25,6,1827.8,3,Low Value Buyers
15204.0,356,1,316.58,1,New Customers
15205.0,84,2,653.24,3,Low Value Buyers
15206.0,9,4,420.29999999999995,3,Low Value Buyers
15208.0,0,5,870.12,3,Low Value Buyers
15210.0,224,1,331.18,1,New Customers
15211.0,59,2,894.4100000000001,3,Low Value Buyers
15212.0,240,1,101.8,1,New Customers
15213.0,318,2,328.35,1,New Customers
15214.0,1,8,1661.44,3,Low Value Buyers
15215.0,46,3,734.94,3,Low Value Buyers
15216.0,87,1,96.6,3,Low Value Buyers
15218.0,10,11,5756.89,3,Low Value Buyers
15219.0,175,1,305.75,1,New Customers
15220.0,51,6,1778.96,3,Low Value Buyers
15221.0,365,1,403.25,1,New Customers
15222.0,318,1,585.0,1,New Customers
15223.0,225,2,755.75,1,New Customers
15224.0,357,2,322.08,1,New Customers
15225.0,233,1,409.40000000000003,1,New Customers
15226.0,310,1,154.41,1,New Customers
15227.0,36,5,1219.4,3,Low Value Buyers
15228.0,65,4,3386.71,3,Low Value Buyers
15230.0,238,2,429.6,1,New Customers
15232.0,112,2,612.06,3,Low Value Buyers
15234.0,276,1,197.0,1,New Customers
15235.0,217,12,2247.51,1,New Customers
15236.0,298,1,321.05,1,New Customers
15237.0,1,4,1412.32,3,Low Value Buyers
15238.0,28,3,1071.99,3,Low Value Buyers
15239.0,9,2,780.59,3,Low Value Buyers
15240.0,44,5,1706.57,3,Low Value Buyers
15241.0,66,8,1756.44,3,Low Value Buyers
15243.0,73,1,316.68,3,Low Value Buyers
15244.0,64,2,631.57,3,Low Value Buyers
15245.0,133,3,2515.84,3,Low Value Buyers
15246.0,237,2,514.15,1,New Customers
15247.0,121,1,356.0,3,Low Value Buyers
15249.0,31,13,6688.46,0,Loyal / High Spenders
15251.0,8,11,10484.99,3,Low Value Buyers
15252.0,35,2,740.78,3,Low Value Buyers
15253.0,15,5,918.1999999999999,3,Low Value Buyers
15254.0,126,1,300.36,3,Low Value Buyers
15255.0,66,1,890.85,3,Low Value Buyers
15256.0,148,1,98.45,1,New Customers
15257.0,282,1,317.15,1,New Customers
15258.0,168,2,623.16,1,New Customers
15260.0,99,7,1810.77,3,Low Value Buyers
15261.0,134,1,254.82,3,Low Value Buyers
15262.0,323,1,178.95000000000002,1,New Customers
15263.0,106,1,156.51,3,Low Value Buyers
15264.0,63,1,393.74,3,Low Value Buyers
15265.0,150,2,1506.1200000000001,1,New Customers
15266.0,337,1,119.3,1,New Customers
15267.0,21,5,1717.36,3,Low Value Buyers
15269.0,23,1,408.8,3,Low Value Buyers
15270.0,15,7,2379.49,3,Low Value Buyers
15271.0,6,15,2507.07,0,Loyal / High Spenders
15272.0,56,2,721.94,3,Low Value Buyers
15274.0,3,2,716.57,3,Low Value Buyers
15275.0,37,1,615.14,3,Low Value Buyers
15276.0,65,1,135.31,3,Low Value Buyers
15277.0,46,1,255.89999999999998,3,Low Value Buyers
15279.0,354,1,290.51,1,New Customers
15280.0,171,1,113.12,1,New Customers
15281.0,58,9,2332.15,3,Low Value Buyers
15286.0,49,1,240.55,3,Low Value Buyers
15287.0,21,2,486.69,3,Low Value Buyers
15288.0,42,5,2306.52,3,Low Value Buyers
15289.0,28,3,939.78,3,Low Value Buyers
15290.0,4,18,7943.22,0,Loyal / High Spenders
15291.0,25,15,4668.3,0,Loyal / High Spenders
15292.0,200,1,180.94,1,New Customers
15296.0,50,6,3672.86,3,Low Value Buyers
15297.0,9,3,641.94,3,Low Value Buyers
15298.0,1,12,4799.9,3,Low Value Buyers
15299.0,66,7,4507.01,3,Low Value Buyers
15300.0,63,1,496.44,3,Low Value Buyers
15301.0,50,12,5070.35,3,Low Value Buyers
15303.0,289,1,574.02,1,New Customers
15304.0,60,8,694.4000000000001,3,Low Value Buyers
15306.0,63,3,1174.35,3,Low Value Buyers
15307.0,95,1,205.3,3,Low Value Buyers
15308.0,273,1,310.47,1,New Customers
15311.0,0,91,60767.9,2,At Risk / Inactive
15312.0,74,4,924.85,3,Low Value Buyers
15313.0,109,1,52.0,3,Low Value Buyers
15314.0,198,1,327.97,1,New Customers
15315.0,63,2,570.5,3,Low Value Buyers
15316.0,326,1,165.0,1,New Customers
15318.0,3,1,312.62,3,Low Value Buyers
15319.0,283,1,204.5,1,New Customers
15320.0,43,1,267.13,3,Low Value Buyers
15321.0,70,3,2748.31,3,Low Value Buyers
15322.0,85,1,679.68,3,Low Value Buyers
15325.0,103,1,162.29,3,Low Value Buyers
15326.0,333,1,311.71,1,New Customers
15327.0,52,1,208.75,3,Low Value Buyers
15329.0,38,3,1049.7,3,Low Value Buyers
15330.0,31,2,714.96,3,Low Value Buyers
15332.0,365,4,1661.06,1,New Customers
15333.0,207,1,1028.56,1,New Customers
15334.0,156,3,351.67,1,New Customers
15335.0,53,1,173.97,3,Low Value Buyers
15339.0,65,2,574.07,3,Low Value Buyers
15341.0,80,1,2020.52,3,Low Value Buyers
15342.0,129,1,406.09,3,Low Value Buyers
15343.0,86,1,364.5,3,Low Value Buyers
15344.0,0,3,563.94,3,Low Value Buyers
15345.0,45,1,393.54,3,Low Value Buyers
15346.0,332,1,252.42000000000002,1,New Customers
15347.0,365,1,201.60000000000002,1,New Customers
15348.0,71,1,158.04,3,Low Value Buyers
15349.0,157,2,473.81,1,New Customers
15350.0,372,1,115.65,1,New Customers
15351.0,11,7,1960.1100000000001,3,Low Value Buyers
15353.0,254,2,777.02,1,New Customers
15355.0,28,2,277.05,3,Low Value Buyers
15356.0,30,10,2766.5,3,Low Value Buyers
15358.0,4,22,8347.2,0,Loyal / High Spenders
15360.0,39,1,427.93,3,Low Value Buyers
15361.0,361,1,418.92,1,New Customers
15363.0,372,1,326.0,1,New Customers
15364.0,95,2,913.19,3,Low Value Buyers
15365.0,25,7,2314.32,3,Low Value Buyers
15366.0,74,2,602.51,3,Low Value Buyers
15367.0,56,4,1877.59,3,Low Value Buyers
15368.0,20,1,446.94000000000005,3,Low Value Buyers
15370.0,40,7,2386.05,3,Low Value Buyers
15372.0,136,1,2007.3999999999999,3,Low Value Buyers
15373.0,7,12,2415.91,3,Low Value Buyers
15374.0,128,1,168.0,3,Low Value Buyers
15376.0,39,3,1233.3600000000001,3,Low Value Buyers
15379.0,168,7,3703.29,1,New Customers
15380.0,8,5,1690.2600000000002,3,Low Value Buyers
15381.0,213,2,596.85,1,New Customers
15382.0,14,6,5955.71,3,Low Value Buyers
15384.0,169,2,642.41,1,New Customers
15385.0,39,1,316.88,3,Low Value Buyers
15386.0,185,1,394.14,1,New Customers
15388.0,269,1,140.54,1,New Customers
15389.0,171,1,500.0,1,New Customers
15392.0,4,4,1535.53,3,Low Value Buyers
15393.0,15,2,231.86,3,Low Value Buyers
15394.0,9,4,2183.54,3,Low Value Buyers
15395.0,325,1,107.45,1,New Customers
15396.0,112,1,288.18,3,Low Value Buyers
15397.0,289,1,94.0,1,New Customers
15398.0,15,2,1345.53,3,Low Value Buyers
15399.0,0,3,815.77,3,Low Value Buyers
15400.0,91,5,716.2,3,Low Value Buyers
15402.0,148,2,626.77,1,New Customers
15405.0,188,1,349.1,1,New Customers
15406.0,30,2,510.71000000000004,3,Low Value Buyers
15407.0,33,4,1056.44,3,Low Value Buyers
15408.0,263,1,267.18,1,New Customers
15410.0,83,8,3450.84,3,Low Value Buyers
15411.0,25,4,1358.88,3,Low Value Buyers
15412.0,170,1,190.53,1,New Customers
15414.0,9,3,774.9000000000001,3,Low Value Buyers
15415.0,312,1,572.8100000000001,1,New Customers
15416.0,64,4,3984.32,3,Low Value Buyers
15417.0,84,1,508.8,3,Low Value Buyers
15419.0,24,1,135.86,3,Low Value Buyers
15421.0,58,4,950.36,3,Low Value Buyers
15422.0,322,2,97.7,1,New Customers
15423.0,37,1,43.5,3,Low Value Buyers
15424.0,253,2,383.34,1,New Customers
15426.0,18,5,1447.39,3,Low Value Buyers
15427.0,32,3,1483.14,3,Low Value Buyers
15428.0,14,1,93.78,3,Low Value Buyers
15429.0,26,2,397.35,3,Low Value Buyers
15432.0,22,1,171.19,3,Low Value Buyers
15433.0,213,2,533.3,1,New Customers
15434.0,7,5,1041.48,3,Low Value Buyers
15435.0,21,1,149.29,3,Low Value Buyers
15436.0,11,3,1122.53,3,Low Value Buyers
15437.0,261,1,200.16,1,New Customers
15438.0,130,1,156.57999999999998,3,Low Value Buyers
15440.0,54,3,383.68,3,Low Value Buyers
15442.0,248,1,594.0,1,New Customers
15443.0,1,7,3236.91,3,Low Value Buyers
15444.0,8,2,1418.26,3,Low Value Buyers
15445.0,263,1,113.5,1,New Customers
15447.0,330,1,155.17,1,New Customers
15448.0,312,1,494.64,1,New Customers
15449.0,25,3,974.52,3,Low Value Buyers
15450.0,29,1,429.84,3,Low Value Buyers
15452.0,29,3,538.73,3,Low Value Buyers
15453.0,1,7,1388.37,3,Low Value Buyers
15454.0,361,1,179.1,1,New Customers
15456.0,282,3,447.22,1,New Customers
15457.0,261,1,237.07,1,New Customers
15458.0,24,1,161.64,3,Low Value Buyers
15460.0,353,1,216.76,1,New Customers
15462.0,93,3,234.6,3,Low Value Buyers
15463.0,28,1,126.14,3,Low Value Buyers
15464.0,337,1,1048.85,1,New Customers
15465.0,19,18,7354.62,0,Loyal / High Spenders
15466.0,84,1,334.53,3,Low Value Buyers
15467.0,8,3,524.88,3,Low Value Buyers
15468.0,50,2,467.51,3,Low Value Buyers
15469.0,49,2,538.55,3,Low Value Buyers
15471.0,1,1,469.48,3,Low Value Buyers
15472.0,112,1,371.56,3,Low Value Buyers
15473.0,13,7,1771.2,3,Low Value Buyers
15475.0,76,1,454.10999999999996,3,Low Value Buyers
15478.0,39,2,1441.42,3,Low Value Buyers
15480.0,115,1,905.5,3,Low Value Buyers
15482.0,15,12,11054.96,0,Loyal / High Spenders
15483.0,160,4,233.81,1,New Customers
15484.0,0,4,3594.31,3,Low Value Buyers
15485.0,29,3,2575.0,3,Low Value Buyers
15488.0,92,1,91.32000000000001,3,Low Value Buyers
15489.0,22,3,1134.28,3,Low Value Buyers
15491.0,94,6,3100.09,3,Low Value Buyers
15492.0,27,2,659.4599999999999,3,Low Value Buyers
15493.0,32,5,2001.8,3,Low Value Buyers
15494.0,20,2,1299.23,3,Low Value Buyers
15497.0,17,2,1262.2,3,Low Value Buyers
15498.0,2,27,13316.4,0,Loyal / High Spenders
15500.0,7,4,1131.56,3,Low Value Buyers
15502.0,15,12,10384.93,0,Loyal / High Spenders
15503.0,362,1,147.09,1,New Customers
15504.0,80,1,52.83,3,Low Value Buyers
15505.0,52,5,3610.96,3,Low Value Buyers
15506.0,22,3,979.26,3,Low Value Buyers
15507.0,171,1,492.36,1,New Customers
15508.0,188,6,1000.27,1,New Customers
15510.0,330,1,250.0,1,New Customers
15511.0,11,5,909.23,3,Low Value Buyers
15512.0,155,2,121.0,1,New Customers
15513.0,32,19,14758.220000000001,0,Loyal / High Spenders
15514.0,11,11,4139.46,3,Low Value Buyers
15516.0,44,3,62.43,3,Low Value Buyers
15517.0,232,1,267.03,1,New Customers
